"","l2fc","fg_exprs","bg_exprs"
"DLX6",-0.36059923099524,4.85495653043713e-08,3.46294741497036e-07
"DLX5",-0.488320152663495,5.22841472508614e-08,4.76155269558424e-07
"SDHAF3",-1.10392226779981,2.02489033138693e-05,4.46720216531176e-05
"TAC1",-1.14537199224983,0,1.21203159523962e-06
"ASNS",-1.20614748081465,7.10690944417067e-06,1.77043186590359e-05
"OCM2",0,0,0
"LMTK2",-1.79709799885711,1.72911144122492e-06,8.48422116667737e-06
"BHLHA15",0.0213920654394794,1.49383277859604e-08,0
"TECPR1",-0.62831418108112,8.04802409468617e-06,1.29860528061388e-05
"BRI3",-0.549020447262883,0.000191281552717277,0.00028032559324185
"BAIAP2L1",-4.55268839634873,4.40680669685832e-07,3.28114267568441e-05
"RP11-307C18.1",-0.00305437833427306,4.10804014113911e-08,4.32868426871295e-08
"NPTX2",-2.83086938518907,8.96299667157625e-08,6.75274745919219e-06
"TMEM130",-0.889657332267952,4.74291907204243e-07,1.73147370748518e-06
"TRRAP",-0.746066034135371,5.63548415725357e-06,1.01291211887883e-05
"AC004893.11",-0.277912279830137,9.67256724140937e-07,1.38517896598814e-06
"SMURF1",-2.3295323757555,3.6598903075603e-06,2.24225845119331e-05
"KPNA7",-1.4733038091138,1.49383277859604e-08,1.81804739285944e-06
"ARPC1A",-2.70356260137199,3.34954654780697e-05,0.000223706403007085
"ARPC1B",-0.150961790752126,0.000506293539903717,0.000562252799663125
"PDAP1",-1.20293920738167,5.51298986940869e-05,0.000128215628039277
"BUD31",-0.979719775800865,7.67045785989602e-05,0.000152239825730634
"PTCD1",-0.824053265784301,3.208005892035e-06,6.44973956038229e-06
"ATP5J2-PTCD1",-0.0822837406502502,6.72224750368219e-08,1.29860528061388e-07
"CPSF4",-0.923390099579822,8.24595693785015e-06,1.65355739064834e-05
"ATP5J2",-0.733722779738499,0.000201181929457422,0.00033521330976913
"ZNF789",-0.307000672464527,3.06235719612188e-06,4.02567636990304e-06
"ZNF394",0.409005731202706,2.52719160318985e-05,1.87864897262142e-05
"ZKSCAN5",-0.717113911174322,2.13618087339234e-06,4.15553689796443e-06
"FAM200A",-0.926488756250636,2.50963906804135e-06,5.67057639201396e-06
"ZNF655",0.0988669003309041,3.8686534383691e-05,3.60579399583788e-05
"GS1-259H13.13",0.00537782712473051,3.7345819464901e-09,0
"GS1-259H13.2",-0.417347680191565,4.29476923846362e-07,9.09023696429719e-07
"ZSCAN25",-0.264675852580957,1.99426675942572e-06,2.59721056122777e-06
"CYP3A5",-0.749396624400726,3.14825258089116e-06,5.97358429082386e-06
"CYP3A7-CYP3A51P",0,0,0
"CYP3A7",-0.0134422085647555,3.36112375184109e-08,4.32868426871295e-08
"CYP3A4",0.10392276697376,7.46916389298021e-08,0
"RP11-757A13.1",-0.0504001867621332,7.46916389298021e-09,4.32868426871295e-08
"CYP3A43",0.200997444801032,2.98766555719208e-07,1.29860528061388e-07
"OR2AE1",0,0,0
"TRIM4",0.305316229278269,1.58010162155996e-05,1.25964712219547e-05
"GJC3",-1.3245777670497,5.60187291973515e-08,1.64490002211092e-06
"RP4-604G5.1",-0.114408186252655,3.7345819464901e-09,8.65736853742589e-08
"AZGP1",-6.83576338436334,7.91731372655902e-07,0.000203664594842944
"ZKSCAN1",-1.56160622380258,1.81239261863165e-05,5.54504454822128e-05
"ZSCAN21",-0.976259204482003,2.21460709426863e-06,5.32428165051692e-06
"ZNF3",-1.13749982108281,6.93138409268563e-06,1.64490002211092e-05
"COPS6",-0.828067827211132,6.82494850721066e-05,0.000121939035849644
"MCM7",-1.05595612515294,1.3784341964495e-05,2.97380609260579e-05
"AP4M1",-1.51032135088453,5.93051613102628e-06,1.87432028835271e-05
"TAF6",-1.22432837096697,1.02290199514364e-05,2.52362292865965e-05
"RP11-506M12.1",-0.107749635114036,4.85495653043713e-08,1.29860528061388e-07
"CNPY4",-0.149062261080721,4.23501592731978e-06,4.80483953827137e-06
"MBLAC1",-1.03557007150866,9.44849232461996e-07,2.98679214541193e-06
"AC073842.19",0,0,0
"LAMTOR4",-0.0812279481320819,0.000226584555857448,0.00023976582164401
"C7orf43",-0.364056536819665,3.94745311744004e-06,5.36756849320405e-06
"GAL3ST4",0.922594480806014,5.90063947545436e-06,2.6404974039149e-06
"GPC2",-0.561486406162084,6.16206021170867e-07,1.38517896598814e-06
"STAG3",0.196279883397477,1.28917768792838e-05,1.11247185705923e-05
"GATS",-1.24195561363456,1.16145498535842e-06,4.1122500552773e-06
"PVRIG",0.205539977922752,1.53117859806094e-07,0
"SPDYE3",-0.368589863739874,7.1330515177961e-07,1.21203159523962e-06
"PILRB",-0.981516797942552,1.23091820956314e-05,2.52795161292836e-05
"PILRA",1.67837156501209,5.67880530783285e-05,1.7055016018729e-05
"ZCWPW1",-0.727489138034319,3.55158743111209e-06,6.53631324575655e-06
"MEPCE",-0.577289394764711,8.02561660300723e-06,1.24666106938933e-05
"RP11-758P17.2",0.0319703127673192,2.24074916789406e-08,0
"PPP1R35",-1.90466629537979,1.16257535994237e-05,4.62736348325414e-05
"RP11-758P17.3",0.0395202146479291,2.50216990414837e-07,2.16434213435647e-07
"C7orf61",0.0727885607349464,3.24908629344639e-07,2.59721056122777e-07
"TSC22D4",0.372116708620428,4.81947800194548e-05,3.70102504974957e-05
"NYAP1",-0.154752629419691,1.49383277859604e-08,1.29860528061388e-07
"RP11-44M6.1",-0.0132816325790286,1.19506622287683e-07,1.29860528061388e-07
"AGFG2",-0.188070062519184,4.39933753296534e-06,5.1511342797684e-06
"SAP25",0.0709460737934047,2.77852896818864e-06,2.59721056122777e-06
"LRCH4",0.5421512119371,3.30435810625444e-05,2.23792976692459e-05
"FBXO24",-0.477801642827018,2.46482408468347e-07,7.35876325681201e-07
"PCOLCE-AS1",-0.255967414882321,1.86729097324505e-08,2.16434213435647e-07
"PCOLCE",-1.29673897245837,1.73284602317141e-06,5.71386323470109e-06
"MOSPD3",-0.99319758696908,1.82471673905506e-05,3.73132583963056e-05
"TFR2",0.081192332730281,1.0195408713918e-06,9.09023696429719e-07
"ACTL6B",0.00537782712473051,3.7345819464901e-09,0
"GNB2",-0.775706486857997,0.000116623525024993,0.000200374794798722
"GIGYF1",-0.554125408353695,8.76132924646578e-06,1.33323475476359e-05
"POP7",-1.44961615870883,2.48499082719451e-05,6.96052430409042e-05
"EPO",0,0,0
"ZAN",-0.0557580417856923,3.7345819464901e-09,4.32868426871295e-08
"EPHB4",-3.66991874989336,4.59353579418283e-07,1.75744581309746e-05
"SLC12A9",-0.0250339673146259,1.48300249095122e-05,1.51071080978082e-05
"RP11-126L15.4",-0.0596673155744452,2.50216990414837e-07,3.03007898809906e-07
"TRIP6",-1.035738391954,1.59354611656733e-05,3.37204504532738e-05
"SRRT",-0.276379962588815,1.57300591586163e-05,1.92626449957726e-05
"UFSP1",-0.958097638283065,8.73892175478684e-07,2.6404974039149e-06
"ACHE",-2.98013995621436,6.57286422582258e-07,1.20770291097091e-05
"MUC3A",-4.79374381306974,1.45648695913114e-07,3.0776945150549e-05
"RP11-395B7.2",-0.109050331229096,7.46916389298021e-09,8.65736853742589e-08
"MUC12",-1.24708983043838,2.39386702770016e-06,7.0557553580021e-06
"RP11-395B7.4",-0.427118359997571,1.64321605645565e-06,2.55392371854064e-06
"MUC17",0.0160737128662002,1.12037458394703e-08,0
"TRIM56",-1.00806024124443,2.92417766410175e-05,5.98224165936129e-05
"SERPINE1",-0.603192636831574,2.39386702770016e-06,4.15553689796443e-06
"AP1S1",-1.76726632447665,2.00210938151334e-05,7.0557553580021e-05
"VGF",-0.993021981355196,8.96299667157625e-08,1.1687447525525e-06
"NAT16",-0.0825555214920708,2.61420736254307e-08,8.65736853742589e-08
"MOGAT3",0.215263541327185,2.61420736254307e-07,8.65736853742589e-08
"PLOD3",-0.488798791145988,1.52595018333586e-05,2.18165687143132e-05
"ZNHIT1",-0.971123964684989,9.9227842318242e-05,0.000195483381575077
"CLDN15",-0.791119988243067,3.55532201305858e-06,6.88260798725358e-06
"FIS1",-0.910744140705732,0.00010991248126715,0.000207517123842099
"RP11-132A1.3",-0.119786013377386,0,8.65736853742589e-08
"RP11-132A1.4",-0.43217897793955,2.98766555719208e-08,3.89581584184165e-07
"IFT22",-2.61169818275903,7.15919359142153e-06,4.88708453937692e-05
"COL26A1",0.0411160635716883,4.74291907204243e-07,4.32868426871295e-07
"LINC01007",0,0,0
"MYL10",0.0580814905761498,4.10804014113911e-08,0
"AC004953.1",0.0107356821482897,7.46916389298021e-09,0
"CUX1",-1.16556793071623,1.93600728106047e-05,4.46720216531176e-05
"CTA-339C12.1",-0.0924162208338552,5.97533111438416e-08,1.29860528061388e-07
"CTA-305I2.1",0.0107356821482897,7.46916389298021e-09,0
"SH2B2",0.464416424131052,5.87449740182893e-06,3.98238952721591e-06
"SPDYE6",0.0160737128662002,1.12037458394703e-08,0
"PRKRIP1",-0.708786564003458,1.34631679170968e-05,2.26390187253687e-05
"RP11-514P8.2",-0.0930951289587354,1.86729097324505e-08,8.65736853742589e-08
"ORAI2",0.292200679626242,2.8476187341987e-05,2.307188715224e-05
"ALKBH4",-0.978472590708802,5.32924843764138e-06,1.14710133120893e-05
"LRWD1",-1.02909628652828,5.28069887233701e-06,1.18173080535863e-05
"POLR2J",-1.11928780336353,9.0182684843843e-05,0.0001970849947545
"RASA4B",0.0440378309356646,2.98766555719208e-07,2.59721056122777e-07
"POLR2J3",-1.09636894062041,6.88470181835451e-05,0.000148344009888793
"RP11-514P8.7",0,0,0
"SPDYE2",0,0,0
"RASA4",-0.242360670386335,4.30970756624958e-06,5.28099480782979e-06
"RP11-514P8.6",-0.0158632464036258,7.46916389298021e-08,8.65736853742589e-08
"UPK3BL",-0.106545970445325,8.96299667157625e-08,1.73147370748518e-07
"RP11-577H5.5",0,0,0
"SPDYE2B",0.00537782712473051,3.7345819464901e-09,0
"POLR2J2",-0.391378403517708,2.46855866662996e-06,3.54952110034462e-06
"AC105052.2",0.0319703127673192,2.24074916789406e-08,0
"FAM185A",-0.83139959567342,2.70010274731234e-06,5.5840027066397e-06
"FBXL13",-1.23517928181659,1.41914113966624e-07,1.68818686479805e-06
"LRRC17",-1.30279514250034,8.96299667157625e-08,1.68818686479805e-06
"NFE4",-3.19309878633569,1.97932843163975e-07,9.95597381803977e-06
"RP11-645N11.3",0,0,0
"ARMC10",-1.0728797724012,2.6410963525578e-05,5.66624770774525e-05
"NAPEPLD",-0.911955740706249,3.76445860206202e-06,7.96477905443182e-06
"PMPCB",-0.48029601461514,3.89068747185339e-05,5.46712823138445e-05
"DNAJC2",-0.775743822504431,2.9999896776155e-05,5.20740717526167e-05
"PSMC2",-0.766636594723293,5.27136241747078e-05,9.03829275307263e-05
"SLC26A5",-0.98385092280561,7.46916389298021e-08,1.12545790986537e-06
"CTB-107G13.1",-1.18468503305407,1.12037458394703e-08,1.29860528061388e-06
"RELN",-1.77976246542282,2.24074916789406e-08,2.51063687585351e-06
"ORC5",-0.358447458991157,5.48610087939396e-06,7.31547641412488e-06
"LHFPL3",0,0,0
"RP11-325F22.2",2.12909390131131,5.64668790309304e-06,5.19442112245553e-07
"LINC01004",0.42571475582507,1.68056187592055e-06,9.95597381803977e-07
"KMT2E-AS1",0.417566501271338,7.79407252232485e-06,5.5840027066397e-06
"KMT2E",0.341294785088116,0.00013445988840143,0.000105922904055406
"CTB-152G17.6",0.476635092422887,3.2826975309648e-06,2.07776844898221e-06
"SRPK2",-1.11953067376525,3.40855294256152e-05,7.5232532590231e-05
"RP4-778K6.3",-0.0878157006100668,2.24074916789406e-08,8.65736853742589e-08
"PUS7",-1.61343496596525,2.1137733817134e-06,8.5275080093645e-06
"RINT1",-0.614765433802545,4.51510957330653e-06,7.44533694218627e-06
"EFCAB10",-3.03752349201381,9.70991306087427e-08,8.00806589711895e-06
"RP11-251G23.5",-0.311787477290825,1.19506622287683e-07,3.89581584184165e-07
"ATXN7L1",0.415993945164889,6.86042703570232e-06,4.89141322364563e-06
"CDHR3",-3.41588866875978,6.34878930903318e-07,1.64490002211092e-05
"SYPL1",-0.917894234249942,5.34157255806479e-05,0.000101810654000128
"NAMPT",0.193633206420297,0.000219003354506073,0.000191371131519799
"RP11-22N19.2",-0.15198955786065,5.74378703370178e-06,6.49302640306942e-06
"CTB-30L5.1",0.0424715616314177,2.98766555719208e-08,0
"CCDC71L",-1.41376516847453,6.29650516178231e-06,1.84401949847171e-05
"RP5-884M6.1",-0.730502457856581,7.2450889761908e-07,1.86133423554657e-06
"PIK3CG",2.55858568873314,1.05016444335302e-05,9.52310539116848e-07
"PRKAR2B",-0.230801549892819,5.38526716683873e-06,6.49302640306942e-06
"HBP1",-0.233199552522831,3.08215048043828e-05,3.64042346998759e-05
"CTA-363E19.2",-0.0820320618340418,1.08302876448213e-07,1.73147370748518e-07
"COG5",-0.443685140949758,1.03335882459381e-05,1.44145186148141e-05
"GPR22",0.00725919083471206,4.85495653043713e-08,4.32868426871295e-08
"DUS4L",-1.42526934414124,3.30510502264374e-06,1.05619896156596e-05
"RP4-593H12.1",-0.749353537976323,2.12871170949936e-07,1.03888422449111e-06
"BCAP29",-1.16805187942951,2.7531338109525e-05,6.31122166378347e-05
"SLC26A4-AS1",-1.36343579872112,7.84262208762922e-08,1.77476055017231e-06
"SLC26A4",-1.00986335766723,5.71391037812986e-07,2.16434213435647e-06
"AC002467.7",-0.639533722549969,2.72624482093778e-06,4.80483953827137e-06
"CBLL1",-0.156787376754189,8.55592723940883e-06,9.65296591922987e-06
"SLC26A3",0.00537782712473051,3.7345819464901e-09,0
"DLD",-0.363806975492056,3.03546820610716e-05,3.93477400026007e-05
"LAMB1",0.208434096583204,1.60587023699074e-06,1.25531843792675e-06
"CTB-13F3.1",0.0657024800850061,2.27809498735896e-07,1.73147370748518e-07
"LAMB4",0.037230491885315,2.61420736254307e-08,0
"NRCAM",-0.694953257432427,1.79259933431525e-07,9.09023696429719e-07
"PNPLA8",0.00756956512751202,3.62964019379373e-05,3.6101226801066e-05
"THAP5",-0.260720142066712,1.33473958767556e-05,1.61892791649864e-05
"DNAJB9",0.796483204906638,0.000100505069343942,5.74416402458208e-05
"AC005487.2",0.0213920654394794,1.49383277859604e-08,0
"C7orf66",0,0,0
"AC004014.3",0,0,0
"AC002386.1",0,0,0
"AC073071.1",0,0,0
"AC003088.1",-0.119786013377386,0,8.65736853742589e-08
"IMMP2L",-1.4319399555761,5.57946542805621e-06,1.67520081199191e-05
"LRRN3",0.506176967847602,4.81761071097223e-07,4.32868426871295e-08
"DOCK4",0.169758636360161,8.49990851021147e-06,7.44533694218627e-06
"DOCK4-AS1",0.0107356821482897,7.46916389298021e-09,0
"ZNF277",-0.139644333213374,2.49768840581258e-05,2.76170056343886e-05
"AC004112.4",0,0,0
"IFRD1",-0.260496829228486,5.3568843440454e-05,6.43675350757615e-05
"LSMEM1",-0.613606319564236,1.06809043669617e-06,2.16434213435647e-06
"AC002463.3",-0.119786013377386,0,8.65736853742589e-08
"TMEM168",-0.630284087451983,7.30857686928113e-06,1.18605948962735e-05
"C7orf60",-0.210152265636174,4.24248509121276e-06,5.06456059439415e-06
"HRAT17",-0.0504001867621332,7.46916389298021e-09,4.32868426871295e-08
"GPR85",0.442481515468379,7.00607573161543e-06,4.89141322364563e-06
"LINC00998",-0.215169722661532,8.57385323275198e-05,9.96895987084591e-05
"PPP1R3A",0,0,0
"FOXP2",-2.95606791193037,2.16605752896426e-07,8.44093432399024e-06
"AC073626.2",0,0,0
"MDFIC",1.01905458709582,2.59404062003203e-05,1.22934633231448e-05
"LINC01392",-0.198929825275657,5.97533111438416e-08,2.16434213435647e-07
"LINC01393",-0.630338862334561,1.49383277859604e-07,7.7916316836833e-07
"RP11-458K10.1",0,0,0
"RP11-458K10.2",0,0,0
"RP11-458K10.3",0,0,0
"TFEC",1.95022281746851,2.44428388397777e-05,5.5840027066397e-06
